words,x,y
unavoidably,0.2572010547359275,0.18250175642582234
pathetically,-0.6190389393848501,0.8366056825642743
blameworthy,1.323076352812267,0.4929003937293774
inanity,-0.21471066773139952,-0.2057289880111153
smugness,-0.03939833009632704,-0.29621473196028125
shamelessness,0.721504411393235,-0.4522314381667316
neediness,0.25501588676441905,-0.4498622782352925
feebleness,0.9579420799386352,-0.24177292947127463
thoughtlessly,0.07251517398238198,0.9243732823167736
flippancy,-0.1522173437672065,-0.3257825134664015
diffidence,0.35224436687286315,-0.04486276636958683
childishness,-0.18811949567805228,-0.523057431474765
inventively,-1.015984925063602,-0.1797238855416829
castigation,1.09317578884423,0.06915000674041318
casualness,-0.5216284513548214,-0.3407805026750708
signally,0.4948911892611149,0.8739935236753771
impetuosity,0.5459542614551349,0.1948524849171859
disconcertingly,-1.1327239202283512,-0.14620622227655625
quibbling,0.4822036141084127,0.21524691429077475
deceitfulness,1.039636740010796,-0.3521933932559203
unskillful,1.129977239618088,-0.25689521286304173
indecorous,0.15880521537291617,0.1738048715696613
evasiveness,0.3567465803671735,0.08533281676611093
doubtlessly,0.4345129058853175,0.5218156661994379
palpably,-0.43093693923960646,0.2485498866311671
asinine,-0.46590221341460736,0.3738644827669325
thoughtlessness,0.4768288927430704,-0.36202741140525385
uselessly,0.03694557465173356,0.9808205411581905
insouciance,-0.4359588959818883,-0.43046230028851723
lamentably,0.009603388925091565,0.6788185271963145
imbecilic,-0.4258800743586394,0.5405067861157404
seemly,0.3609169308694739,0.5273418101996468
craftiness,0.3539043716797316,0.1808103762581348
depressingly,-1.2114372693985032,0.06854058235294323
inadvertence,1.2436569512036633,0.05890443174792374
ungenerous,0.3844079878593533,0.7795012361130246
incautious,0.34577247176964493,0.9024640514692316
sycophancy,0.34954650224322525,0.004719259169404159
petulance,-0.13027681535495908,0.24081350670041154
spiritless,-0.4791784725351153,0.3178468663468992
inescapably,-0.29667332008286595,-0.270668095171156
anxiousness,-0.006067509637735502,-1.1428997771058984
uncharitable,0.5660182029458092,0.6782572298839563
meretricious,-0.22672042513518534,-0.30001816149756316
deviousness,0.1788377839819154,0.1970341592819087
apatheia,1.7455495273008583,-1.1410887859605847
fickleness,0.4052269520680751,-0.1847681986499263
inessential,-0.14946306955679925,-0.6148283175128875
inhumanly,-0.28506434899001776,0.8000028352517917
boastfulness,0.6427023368440031,-0.22518860426404935
heedlessness,1.5161247781785772,-0.6471977147642625
ignorantly,0.3720221142256715,0.9467992924777623
hectoring,-0.6887650444049759,0.3804336643193654
subversively,-0.6596123862272202,0.1839074612230169
backbiting,0.8863955724376165,0.20264552290453988
nastiness,-0.67819439905123,-0.1629547725192719
churlish,-0.23390503533165727,0.8493118363291686
egregiously,-0.3796149120090925,0.8993479599082056
proverbially,0.20889690738576902,0.7065901196390346
wistfulness,-0.570312134913593,-0.6969197533816378
crudeness,-0.13548700998691715,-0.19600553231401582
excusable,0.8404851376501123,0.45925964126563873
insensibility,0.7278051325195783,-0.67103172827907
waywardness,0.268820638761011,-0.16803610140173128
greediness,0.6067635758705691,0.2768178226791623
dispiriting,-0.8324771472304148,0.09919399884696248
talkativeness,0.898937596118251,-0.8184961262091839
saddening,-0.7980619995133378,0.11532275526220959
unmeaning,0.30608554499188645,-0.39294413768680353
unwarrantable,0.5806839295468644,0.5595398005144602
unflinchingly,-0.514049025733122,0.5059336054079281
withal,0.2612733921595123,0.7254005364869164
unremittingly,-0.5137046762742502,0.3799732162655579
oddness,-0.6002273209066211,-0.8922098356567957
evilness,0.6744059367487305,-0.2063288630222367
irrelevancies,-0.09431015167878742,-0.47045272435711194
mawkishness,-0.27405950950494545,-0.37066077786975565
wretchedly,-0.126997019157889,1.1255948129320565
jarringly,-1.377005651302335,-0.11896599532484595
impertinence,0.36718344804498776,0.8032159630998682
mortifying,-0.1749125142266528,0.39366767237957534
remorselessly,-0.14955248203066565,0.5529219722299271
discourteous,-0.25557254277615665,0.7888985202842806
pettiness,0.4557454645435888,-0.1642124324615942
manically,-1.21093169193994,0.40644940575724814
deviously,-0.8937901987819192,0.6452468183324013
unserious,-0.5465767785020297,0.09566011299062499
