words,x,y
decorated,0.293007306722152,-0.08135571671480313
nursing,0.6249612083239641,-3.6026525995741316
functional,2.5272029263903857,-1.3101374745848442
snake,-0.23409374842152417,2.0716632947191314
improvements,2.7251934995960396,-2.066924217305629
kerala,-2.073965543080449,2.2789480463353424
drinking,0.2287352743469507,0.29715932906580445
explains,-0.6913378729451085,-1.7220799999566359
passion,-0.8368192739805258,-0.9117296713534191
travelled,-0.8892868042198209,-0.7710474631614648
nephew,-3.3408132576966842,-1.5097029343592003
lesser,2.507681135000745,1.11575471599184
lucy,-4.0535838017483075,-1.9798969306090357
ranges,3.7659127818672924,0.5525114174056726
collegiate,-1.565287993719776,3.2670129483075767
burton,-1.0076677561337561,5.424899560101261
née,-4.0489994297390375,-1.9164902443339578
arsenal,2.4122302724020446,3.98792410514063
strings,-0.831995496943036,2.6056992378326753
hybrid,2.667073118848238,-0.3342817138687416
developments,1.9478038952514498,-2.7774092413868408
warrior,-0.8259980516729749,0.8170009376614734
emphasis,2.9937811195449533,-1.3464135513415865
chelsea,2.4359405531057594,4.203366937979715
proceedings,-0.8534918804725042,-3.4015112967370125
compositions,-1.7368063978210904,1.3787604669170108
milton,-1.1685206836095574,5.363274625700412
coup,-1.5796131030644747,-2.881332749210642
disbanded,-0.5258388250688949,-0.9982560639642867
prove,4.036782789174409,-1.212267471210885
suite,-1.340726991778618,2.6650215247788958
scotia,0.8700445473051316,4.820646031826071
derek,-3.4659552671607203,-2.92950780826412
destination,-0.25537803989946006,0.45930276552798377
teach,1.50962957168689,-2.514872310068294
client,3.152537543918512,-2.01867506669673
reid,-1.2650424708079806,5.396838233773489
militia,3.7494171234295264,1.454550595350888
batting,-2.9244699143032857,2.108508567972888
proteins,2.599796864233518,-3.2005723484603767
samples,2.2830020255060766,-1.7947840252091756
traveling,-0.5525399380204616,0.19948416376492872
readers,-0.4607864806661092,-2.837958992021548
seminary,-2.6936002208889906,-0.6070862624706678
reducing,3.4604468684223693,-1.045886580023898
protocol,2.95725469127026,-2.3313363112311345
ruins,0.41791325677715185,0.9482443320949143
bio,3.298684571646738,2.8417203380535168
customer,3.1488751984810173,-2.2576590955851508
notice,-0.4172450419419556,-2.4326303299903307
edgar,-3.6998791175051733,-1.970693774949167
hamlet,0.379576420222399,3.018669950549572
tornado,1.6837176404271794,2.942509329402894
neo,-0.8657972844857678,0.5416483877107567
metre,0.6938190199503455,1.1422028164996578
philosopher,-3.1201372563617134,0.11581366791273799
emotional,0.7352214773056068,-2.96553867183959
bomber,3.588278022260676,1.5756031905617291
escaped,-0.31042103503607077,-1.0230578899530347
casualties,-0.004061184184735328,-0.42532271653119696
garrison,3.3151019162883846,1.450371213951328
abilities,1.5537790973160466,-3.0989770841390234
glory,-1.3937797261826264,0.032795070096289236
extend,4.059427343426122,-1.0662007133775009
sixteen,4.0461960574259095,2.0878004936745436
colonies,-2.1657679646978414,-1.5794571969491416
shut,0.29912106767700475,-0.49680371708642046
willie,-3.41713222294724,-3.022529402815184
guild,-1.2846146451030962,4.56436128842936
psychological,1.2084625556611541,-3.293383900608796
plains,1.6378343626357672,2.8087354399489333
permitted,1.0769035924855563,-1.2332864267502421
suspension,2.0374311180058746,-0.11510855844517821
interaction,1.6839816924282085,-2.8148544984894137
affect,4.073096385459499,-0.917566749544883
surprise,0.3452950222925133,0.4240560832039836
peer,1.7826215430335093,0.5747501999821
footage,-0.5854172702279576,1.248854970749549
capitol,0.2920106946283117,4.99827089043092
icon,1.6791088359881992,2.5069443505131757
hugo,-4.505082298438895,-0.6667545930751235
cliff,-0.6196345652032542,4.6595175444869055
meter,0.8577663331394296,1.3036404189018946
identification,2.099849549427153,-1.22306659569712
jake,-3.475465497359262,-2.9315295965938426
jail,-1.8208179520478687,-2.6671747978106715
bruno,-4.619456214288227,-0.47380760393653554
grants,1.4507966400031056,-4.652076061771623
consumption,2.855912245922674,-2.047246113280124
administrator,-1.186244012318492,4.103842909836235
doctors,-0.3540442696982472,-3.280778753440431
mutual,2.855892926424423,-0.10293026060392557
mcdonald,-1.2125017982635824,5.435678132591904
westminster,2.06511220728706,4.4926726084340345
voyage,-1.1895541555625202,0.9598100094648465
shock,1.1052902528992972,-0.20187729395604226
stops,0.9210112451901944,0.014567963628714611
paradise,-0.7967824647054962,2.2601545038264623
cb,0.5708411306265095,3.928940906862894
keys,0.7556534307315831,1.8183804039362799
marshal,0.3463838282539102,4.658747794824227
sunk,2.3950812737374934,1.823602488668299
teen,-1.9065692751574448,4.031035690560968
orbit,3.2559830106665197,-0.506562842217088
pulled,0.3884335941839086,-0.4910441424134528
backed,0.09925011967423825,-0.9742079688873196
lynn,-1.5734893299085535,5.111590780764362
equation,2.8811984473917827,-2.8980176044152506
diana,-4.149632513244602,-1.9323926424086415
sized,3.325168152081035,-0.40751159801418346
quarterfinals,-1.8047925126024402,1.846242101996842
employee,2.815732373137916,-1.612894153025019
payment,3.2235462853459564,-2.8840524241145107
grows,1.0119326408127565,-0.9423067562451812
oxygen,2.70358494614609,-2.203241970413527
wider,2.8997030935283967,1.1845695494001343
clerk,-0.879251491207326,4.652526916772234
numbered,3.9605251611947705,1.7800091608529727
exhibited,-0.3381245662694762,-0.8298307288015034
boards,-0.7461165720855286,-3.1132437285244356
copenhagen,-4.075200222221903,1.1308525890041208
dome,0.05663258080742322,1.4207410293664513
firing,0.3142027614663271,0.2618280079919009
bearing,1.7148854184647617,0.054629184411897715
solomon,-1.4789204754566514,5.246363246947583
dissolved,-0.47835071790842987,-1.0801564481712747
difficulties,0.9851651470222327,-3.517456716320877
dynamic,2.6318105569670287,-0.7074591167965927
elevated,1.7058299385828737,-0.5812344645083435
museums,-1.4121343464267166,0.21716408324974734
belongs,4.085920315818237,0.031552996821612674
survival,1.580099664517892,-1.8082435819075795
ace,-1.1526019098237086,4.9893607323719555
plymouth,2.3038916849053734,4.376995858637089
editing,-0.14199120659170997,2.508292676099377
santos,-4.851649056158937,0.9015394951343076
diversity,1.7431630694547764,-2.5176346052927103
wasn,-1.3751630638214085,-1.1301236962986485
roberto,-4.708354498592035,-0.19819803735876357
cultures,-0.678720605268678,-2.9219438216253
windsor,1.4693609214446055,4.715114451059166
confused,2.817787407958082,0.030022280048905937
istanbul,-4.011027642149285,1.1508162390633014
ref,0.8683830612634779,4.000612397500305
placing,1.2738636632742832,-0.6023687258787787
tested,0.2634174528487457,-1.445110202924347
zoo,-0.9798988222911117,1.972089813282495
relating,3.237474440609094,0.1411228667976372
variants,2.586352326544013,-1.572377341316586
edmund,-3.7024869716317776,-2.230698384919058
hearts,-1.2762920147976202,0.18391474972720262
reynolds,-1.2572866543252845,5.432809289837067
associations,0.2871231292607999,-3.5708909487949096
monte,-4.569976937162334,1.4627879822537988
shots,-0.004497366753363394,0.8457340601420712
inherited,-0.6541895339930535,-1.622921125020823
ferdinand,-4.397786200940678,-0.4980207964311047
elliott,-1.294221110292857,5.402030357143754
observatory,1.0701220073101079,-2.818848069780985
mt,0.8723040224245782,3.9608680846171564
malcolm,-3.51018496646156,-2.7249060441060338
jamaica,-3.1896629797960814,2.0413025183111233
highways,1.6826121883674483,2.2417461263213943
theatrical,-1.5409962410124483,1.7765144843277816
boeing,3.547922431345823,1.449902790324362
finale,-0.7454393990503807,2.698121978495922
richards,-1.2602811953414177,5.446705981342548
testament,-2.0935677293986625,-1.1438347347830309
