words,x,y
年,-4.3498800183021995,3.6484580774955804
小行星,6.812390755847213,3.5669222415613415
中,-5.352420375121518,0.8902524240877712
后,-3.7963013089971698,3.1947429197721124
日,-2.81330405308469,5.43993472227026
人,-1.5879372772924834,3.6844491034974944
the,8.388678945548063,-0.4327784664303913
月,-4.025444251406424,4.176033847018534
时,-3.982699141626202,3.0225355419393622
中国,-6.693908530638509,2.5770303799574235
日本,-2.78833433859992,-6.723490485908597
of,8.567237290065632,-0.21973425196684976
一个,-6.478284940164142,-0.29648996186384774
研究,0.5356801418704331,-0.6574864104896029
zh,-10.481527823437998,2.1395791580927606
台湾,-6.70931565955061,2.6925912346252674
近地,6.8303219107794515,3.5935246124946696
香港,-6.876848787424289,2.527027460320049
美国,-5.031409503517886,-7.824668408453873
号,-4.502270852034587,3.96611235299828
使用,-4.5960022206415045,-2.6940072926839256
小组,0.4719356638821113,3.158067619526984
新,-5.176295130716811,2.6769792112047703
px,-6.820041960060673,0.8659862229106947
外部,4.783100163440969,3.994263557284244
索,6.878565464810471,3.40623787494085
站,-7.967282818199417,-4.312424764330036
林肯,6.909791569914634,3.3706006770710637
成为,-3.8765009565305615,3.2067376296172885
科罗,6.878536085800421,3.5204386278895927
电影,3.5177975745401087,-2.1452328591947323
下,-4.053984453987159,1.7314168124698217
包括,-5.308011851729133,-0.30463296102027754
ー,5.282276000622519,8.197472425916583
前,-4.440296340470729,3.0137089599316447
道,-7.259501380958956,-3.416230296499473
太空,6.687255847292262,3.5409342028061688
曾,-4.352451012038743,3.0208231270850305
and,8.589665782464378,-0.20303008905056574
峰,6.708970588557908,3.5607803343751665
时间,-4.826060791797781,3.6723273987358827
监视,6.639411537808045,3.54343476853034
大学,-0.8499743606431225,-5.888143562697104
基特,6.81269057167057,3.531898043210658
亦,-4.470918457385504,2.1448462860876103
主要,-5.237246766273276,-0.3009542770225104
公司,-1.4594020114108157,-4.809809823103421
山,6.358121162263152,3.6992313799926175
国家,-6.734332937526999,2.31277360559259

