x,y
1,0.6816354881829234
2,1.634161189187641
3,1.45052509013597
4,1.1867487366138796
5,1.0842507227331994
6,0.8396152085326322
7,1.070108989115362
8,1.6072808923469086
9,0.6709258460801379
10,0.7263174493565916
11,1.5081472846876545
12,1.1561822665672
13,1.4216581001090813
14,0.9116478639967569
15,1.0128102832661383
16,1.2295802466153858
17,0.8043045007106921
18,1.7482033600733367
19,1.345555319003176
20,1.1851098780076084
21,0.8579728732911998
22,1.0390239923006592
23,0.5264544236652553
24,0.7921202468212524
25,0.9236245065563078
26,1.2332346851027132
27,1.160923896970575
28,0.7471908906253798
29,0.934363671978084
30,0.8181806966694175
31,1.0153671708590464
32,0.8875852591301636
33,2.206720539333755
34,0.8050706280771968
35,0.8180889482129805
36,1.0010682571116185
37,1.7972793070991788
38,0.826609388160925
39,1.9289698059980094
40,1.4307095567045003
41,1.559390586737456
42,0.8481232846907191
43,0.9447904867603033
44,1.1938238903311695
45,1.4893952415933605
46,1.1136240976611111
47,0.45204177967556475
48,1.3071393736403982
49,1.248242523544623
50,2.0116134098642133
51,1.7379800195910813
52,1.1171155068728635
53,0.7232001647638799
54,1.3913587560603424
55,1.3243246880201744
56,1.2407111066302146
57,1.199249473833715
58,1.0230482534439924
59,0.9243814819245585
60,1.0169928372553558
61,1.1202982795205991
62,2.2488225583442523
63,0.8413633753833812
64,1.3362820239287434
65,1.6311165465111412
66,1.4592220270443859
67,1.3336311575571307
68,1.5542407323218406
69,1.2171720346595678
70,0.7787558920941938
71,1.0600924850025994
72,1.204335285863512
73,1.0291254777783814
74,0.5280157556887192
75,0.9818275911545837
76,2.076725296580282
77,0.7661645726692295
78,1.4102954014415525
79,1.0200238105430677
80,1.617363218268932
81,1.3755748897566469
82,1.2433323676292494
83,1.1472486443100631
84,1.0616566780328078
85,1.7549077493928422
86,1.596848584209392
87,0.8095103695965585
88,1.2624721429240826
89,1.2496183934300813
90,0.88432388164853
91,0.9692952741133966
92,1.8731685041856876
93,0.8983631406522146
94,1.401713768765195
95,1.0766790108198334
96,0.742468210339356
97,0.6767878968977702
98,0.8544684894578245
99,1.616098474460922
100,0.7664055098125299
101,0.8491140537101741
102,1.014740106282081
103,1.026159176719138
104,0.9891872876527853
105,0.9644830946000855
106,1.5674024388458694
107,1.8756508349740524
108,1.5393551339916878
109,1.607902313443197
110,1.0066451024059746
111,0.9813379936047585
112,1.8599625263818451
113,1.002301152728859
114,1.1222405858416409
115,0.9253941870819143
116,1.2615536213628966
117,1.6130738353103045
118,1.0611468757837152
119,0.6934084623285629
120,0.5083733277322748
121,0.8484451138997986
122,1.8015906360281113
123,0.8030780068848363
124,1.617701273701478
125,0.9511624724074714
126,1.3363332706173425
127,0.6677741932645842
128,0.8974760641710255
129,0.782314954413416
130,0.9820541057977972
131,1.7410627801247478
132,0.35588255369717425
133,1.9446333979911457
134,1.4599157234998525
135,1.287380994625336
136,1.1458345279180824
137,1.4664435970902479
138,1.4476797851776668
139,0.8273262456352554
140,1.0467603095247662
141,0.9446354544989745
142,0.574874710341581
143,1.1716058419779172
144,1.3537760304207298
145,0.9832921500849096
146,0.7683261854451695
147,0.6321950694720918
148,1.391753938828341
149,1.0005366866740584
150,0.7298611961422568
151,1.2703194547949535
152,0.7963104524145901
153,0.8885125224548799
154,1.0642005603688407
155,1.1153177975046789
156,0.6609097629078424
157,0.823057472310299
158,1.209143334422973
159,1.3547985334901995
160,2.025256069122363
161,0.8670112749883546
162,1.8255062474638817
163,1.4175217940036575
164,1.098042503178255
165,1.560990996881922
166,1.1673558559570467
167,2.307185581311623
168,1.6911715778339915
169,0.44137463381171477
170,1.4679852009905918
171,0.6327345322009518
172,0.8391769977135435
173,1.3871195467067747
174,0.8545643458260225
175,2.0863855774750086
176,1.071900777026368
177,1.2134185818360341
178,1.2064376165448365
179,0.7328289399587703
180,0.9316436333443261
181,1.357445491696314
182,2.4768118188681587
183,0.9615283291544251
184,1.164917590743575
185,0.8951762740496876
186,0.7366715056839248
187,0.6661451142501142
188,1.2636284530484219
189,0.6948993111226445
190,1.5072626627033547
191,1.0861625410779638
192,1.0222594918441892
193,0.6527301134933587
194,2.22745973984814
195,1.0208312702097524
196,1.2676120511522548
197,0.48404714587519965
198,0.8451637539867026
199,1.669143752511176
200,0.7440090275048363
